Tools,Port 2: NDI 8700339  s/n:34801403,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,Port 3: NDI 8700340  s/n:34802401,Frame,Face,State,Q0,Qx,Qy,Qz,Tx,Ty,Tz,Error,Markers,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,State,Tx,Ty,Tz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8705,1,OK,0.2790991,0.4543433,-0.251053,0.8078665,56.644,78.375,-1408.858,0.226754,4,OK,56.679,78.223,-1408.881,OK,61.309,30.918,-1394.37,OK,109.112,20.491,-1368.285,OK,110.817,83.442,-1383.362,Port 3: NDI 8700340  s/n:34802401,8705,1,OK,0.7689777,0.0480519,-0.6307754,0.0921226,-42.779,-95.651,-1386.544,0.4138603,4,OK,-42.665,-95.568,-1386.944,OK,-90.63,-105.143,-1375.957,OK,-144.049,-90.292,-1367.753,OK,-167.727,-145.786,-1358.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8708,1,OK,0.2793578,0.4543844,-0.2508459,0.8078183,56.647,78.378,-1408.88,0.227746,4,OK,56.678,78.233,-1408.93,OK,61.308,30.929,-1394.342,OK,109.121,20.501,-1368.313,OK,110.826,83.439,-1383.389,Port 3: NDI 8700340  s/n:34802401,8708,1,OK,0.7711979,0.0752057,-0.6222668,0.1112743,-39.804,-105.851,-1384.318,0.4206471,4,OK,-39.695,-105.763,-1384.729,OK,-86.74,-118.555,-1372.987,OK,-140.834,-107.271,-1363.57,OK,-160.713,-164.343,-1354.922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8711,1,OK,0.2791644,0.4543817,-0.2510114,0.8078353,56.644,78.384,-1408.863,0.2286328,4,OK,56.679,78.235,-1408.905,OK,61.305,30.925,-1394.352,OK,109.117,20.501,-1368.308,OK,110.821,83.45,-1383.362,Port 3: NDI 8700340  s/n:34802401,8711,1,OK,0.7748004,0.1178807,-0.609687,0.1186179,-35.19,-117.891,-1381.582,0.4393989,4,OK,-35.123,-117.801,-1382.012,OK,-80.798,-134.235,-1369.483,OK,-135.147,-127.062,-1357.883,OK,-150.98,-185.749,-1351.748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8714,1,OK,0.279367,0.4545926,-0.2508166,0.807707,56.633,78.377,-1408.852,0.2217489,4,OK,56.675,78.222,-1408.884,OK,61.306,30.919,-1394.33,OK,109.111,20.5,-1368.316,OK,110.825,83.451,-1383.395,Port 3: NDI 8700340  s/n:34802401,8714,1,OK,0.7789317,0.164814,-0.5924594,0.1228566,-29.063,-130.516,-1379.08,0.3249757,4,OK,-29.02,-130.37,-1379.376,OK,-72.943,-150.664,-1366.47,OK,-127.044,-147.919,-1352.022,OK,-138.751,-207.776,-1349.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8717,1,OK,0.2794267,0.4545393,-0.2508249,0.8077138,56.641,78.384,-1408.864,0.2232509,4,OK,56.689,78.225,-1408.881,OK,61.306,30.931,-1394.353,OK,109.11,20.505,-1368.31,OK,110.829,83.453,-1383.415,Port 3: NDI 8700340  s/n:34802401,8717,1,OK,0.7799035,0.2047373,-0.5753999,0.1369238,-22.05,-142.591,-1377.318,0.2626945,4,OK,-22.028,-142.414,-1377.53,OK,-63.883,-166.506,-1364.332,OK,-117.481,-168.377,-1347.935,OK,-124.621,-228.989,-1347.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8720,1,OK,0.2793533,0.4545418,-0.2508857,0.8077189,56.634,78.384,-1408.848,0.2239153,4,OK,56.682,78.229,-1408.869,OK,61.297,30.925,-1394.342,OK,109.107,20.501,-1368.301,OK,110.82,83.454,-1383.391,Port 3: NDI 8700340  s/n:34802401,8720,1,OK,0.7764021,0.2289647,-0.5627111,0.1677231,-14.913,-152.927,-1376.317,0.2697366,4,OK,-14.879,-152.732,-1376.538,OK,-54.536,-180.185,-1362.934,OK,-107.604,-186.469,-1346.026,OK,-109.772,-247.447,-1345.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8723,1,OK,0.2794469,0.4543763,-0.2508011,0.8078059,56.647,78.378,-1408.879,0.2266677,4,OK,56.681,78.234,-1408.918,OK,61.301,30.924,-1394.346,OK,109.115,20.504,-1368.3,OK,110.831,83.44,-1383.4,Port 3: NDI 8700340  s/n:34802401,8723,1,OK,0.7735571,0.2570642,-0.5480457,0.1875455,-7.521,-162.161,-1375.584,0.2397148,4,OK,-7.498,-161.933,-1375.738,OK,-44.859,-192.392,-1362.059,OK,-97.005,-202.623,-1344.107,OK,-94.89,-263.63,-1344.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8726,1,OK,0.2790551,0.4542031,-0.2510926,0.8079482,56.649,78.381,-1408.857,0.2301767,4,OK,56.678,78.228,-1408.886,OK,61.306,30.925,-1394.365,OK,109.107,20.5,-1368.267,OK,110.819,83.445,-1383.337,Port 3: NDI 8700340  s/n:34802401,8726,1,OK,0.7703316,0.2831133,-0.5342285,0.2025736,-0.68,-169.742,-1375.333,0.2142236,4,OK,-0.675,-169.53,-1375.449,OK,-35.855,-202.444,-1361.781,OK,-86.955,-216.094,-1342.963,OK,-81.117,-276.899,-1344.502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8729,1,OK,0.2791363,0.4543432,-0.2510578,0.8078522,56.642,78.382,-1408.858,0.230389,4,OK,56.681,78.227,-1408.892,OK,61.3,30.924,-1394.356,OK,109.107,20.501,-1368.299,OK,110.816,83.443,-1383.353,Port 3: NDI 8700340  s/n:34802401,8729,1,OK,0.7665366,0.3054978,-0.521693,0.2166315,5.941,-176.145,-1375.299,0.2312966,4,OK,5.924,-175.934,-1375.437,OK,-27.162,-210.927,-1361.707,OK,-77.169,-227.598,-1342.355,OK,-68.046,-288.018,-1345.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8732,1,OK,0.279488,0.454369,-0.250751,0.8078113,56.642,78.384,-1408.875,0.2227308,4,OK,56.688,78.24,-1408.912,OK,61.297,30.929,-1394.329,OK,109.105,20.51,-1368.295,OK,110.818,83.454,-1383.401,Port 3: NDI 8700340  s/n:34802401,8732,1,OK,0.7631821,0.3302955,-0.5072009,0.2262857,13.039,-182.457,-1375.672,0.2302003,4,OK,13.009,-182.227,-1375.781,OK,-17.917,-219.203,-1362.215,OK,-66.526,-238.862,-1342.085,OK,-54.446,-298.638,-1346.426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8735,1,OK,0.2791992,0.4543704,-0.2510158,0.8078282,56.64,78.382,-1408.861,0.2289308,4,OK,56.677,78.231,-1408.898,OK,61.3,30.927,-1394.353,OK,109.109,20.498,-1368.302,OK,110.814,83.44,-1383.364,Port 3: NDI 8700340  s/n:34802401,8735,1,OK,0.7591764,0.3536485,-0.4927437,0.2361937,20.312,-188.153,-1376.526,0.2243172,4,OK,20.274,-187.915,-1376.614,OK,-8.467,-226.702,-1363.255,OK,-55.558,-249.214,-1342.495,OK,-40.616,-308.154,-1348.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8738,1,OK,0.2796293,0.4545126,-0.2507066,0.8076955,56.639,78.389,-1408.871,0.2163596,4,OK,56.679,78.249,-1408.899,OK,61.301,30.932,-1394.335,OK,109.104,20.506,-1368.301,OK,110.828,83.451,-1383.431,Port 3: NDI 8700340  s/n:34802401,8738,1,OK,0.7531633,0.3746159,-0.4804312,0.2481809,27.367,-193.3,-1377.616,0.2261382,4,OK,27.338,-193.035,-1377.674,OK,0.746,-233.507,-1364.734,OK,-44.837,-258.733,-1343.686,OK,-27.035,-316.713,-1350.926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8741,1,OK,0.2794252,0.4544473,-0.2507979,0.8077744,56.636,78.379,-1408.843,0.2221637,4,OK,56.673,78.235,-1408.883,OK,61.3,30.925,-1394.309,OK,109.108,20.5,-1368.278,OK,110.818,83.446,-1383.373,Port 3: NDI 8700340  s/n:34802401,8741,1,OK,0.7461825,0.390035,-0.4713855,0.2624502,33.549,-197.356,-1378.786,0.2261455,4,OK,33.505,-197.095,-1378.874,OK,8.864,-238.872,-1366.158,OK,-35.349,-266.443,-1345.304,OK,-14.965,-323.425,-1353.179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8744,1,OK,0.2792666,0.4543753,-0.2509647,0.807818,56.635,78.388,-1408.861,0.2256053,4,OK,56.668,78.24,-1408.892,OK,61.294,30.93,-1394.355,OK,109.101,20.504,-1368.291,OK,110.815,83.449,-1383.375,Port 3: NDI 8700340  s/n:34802401,8744,1,OK,0.7397842,0.401895,-0.4643912,0.2748466,38.537,-200.318,-1379.753,0.2213205,4,OK,38.487,-200.069,-1379.848,OK,15.479,-242.839,-1367.396,OK,-27.63,-272.241,-1346.719,OK,-5.048,-328.346,-1355.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8747,1,OK,0.2791057,0.4544882,-0.2511306,0.8077586,56.634,78.395,-1408.854,0.2287169,4,OK,56.673,78.24,-1408.873,OK,61.297,30.931,-1394.382,OK,109.106,20.504,-1368.314,OK,110.815,83.451,-1383.373,Port 3: NDI 8700340  s/n:34802401,8747,1,OK,0.7340651,0.4098638,-0.4601529,0.2853408,42.27,-202.323,-1380.488,0.2271503,4,OK,42.216,-202.061,-1380.576,OK,20.446,-245.567,-1368.401,OK,-21.863,-276.299,-1347.96,OK,2.409,-331.699,-1356.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8750,1,OK,0.2793425,0.4542383,-0.2508512,0.8079041,56.641,78.381,-1408.874,0.2278395,4,OK,56.678,78.235,-1408.927,OK,61.294,30.934,-1394.325,OK,109.103,20.503,-1368.287,OK,110.808,83.451,-1383.366,Port 3: NDI 8700340  s/n:34802401,8750,1,OK,0.7293985,0.4135509,-0.458628,0.2943023,44.642,-203.517,-1380.816,0.2252592,4,OK,44.574,-203.262,-1380.896,OK,23.626,-247.209,-1368.901,OK,-18.2,-278.789,-1348.76,OK,7.263,-333.68,-1357.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8753,1,OK,0.2793284,0.4545222,-0.2508776,0.8077411,56.626,78.39,-1408.843,0.2235043,4,OK,56.668,78.238,-1408.859,OK,61.292,30.931,-1394.344,OK,109.102,20.509,-1368.283,OK,110.813,83.461,-1383.387,Port 3: NDI 8700340  s/n:34802401,8753,1,OK,0.727159,0.4108772,-0.4598101,0.3016528,45.164,-203.559,-1380.571,0.224524,4,OK,45.117,-203.305,-1380.681,OK,24.367,-247.319,-1368.504,OK,-17.403,-279.128,-1348.622,OK,8.639,-333.847,-1356.217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8756,1,OK,0.2793532,0.4545193,-0.2509077,0.8077248,56.63,78.386,-1408.837,0.2242959,4,OK,56.673,78.23,-1408.867,OK,61.297,30.929,-1394.323,OK,109.099,20.505,-1368.295,OK,110.816,83.445,-1383.37,Port 3: NDI 8700340  s/n:34802401,8756,1,OK,0.728101,0.4044121,-0.4617304,0.3051636,44.255,-202.676,-1379.5,0.2284152,4,OK,44.195,-202.423,-1379.606,OK,23.239,-246.234,-1367.087,OK,-18.817,-277.651,-1347.177,OK,7.122,-332.55,-1353.872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8759,1,OK,0.2792825,0.4544798,-0.2509057,0.8077721,56.633,78.389,-1408.865,0.2269078,4,OK,56.672,78.235,-1408.899,OK,61.3,30.939,-1394.352,OK,109.11,20.509,-1368.313,OK,110.814,83.454,-1383.389,Port 3: NDI 8700340  s/n:34802401,8759,1,OK,0.7317947,0.3942272,-0.4634508,0.307042,42.486,-200.91,-1377.566,0.2181581,4,OK,42.451,-200.655,-1377.66,OK,20.913,-244.002,-1364.535,OK,-21.582,-274.636,-1344.289,OK,3.84,-329.901,-1349.794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8762,1,OK,0.2794151,0.454542,-0.2508307,0.8077145,56.628,78.39,-1408.855,0.2241166,4,OK,56.669,78.234,-1408.878,OK,61.295,30.938,-1394.341,OK,109.1,20.513,-1368.303,OK,110.818,83.455,-1383.4,Port 3: NDI 8700340  s/n:34802401,8762,1,OK,0.7376554,0.3827456,-0.4633163,0.3077471,40.679,-198.707,-1374.677,0.2207543,4,OK,40.626,-198.454,-1374.766,OK,18.529,-241.221,-1360.748,OK,-24.386,-270.825,-1339.922,OK,0.277,-326.534,-1344.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8765,1,OK,0.279202,0.4545522,-0.2509936,0.8077319,56.624,78.391,-1408.828,0.2295381,4,OK,56.668,78.236,-1408.866,OK,61.289,30.93,-1394.321,OK,109.107,20.509,-1368.303,OK,110.808,83.452,-1383.348,Port 3: NDI 8700340  s/n:34802401,8765,1,OK,0.7456601,0.371725,-0.4594341,0.3077854,39.528,-196.284,-1370.959,0.2220689,4,OK,39.475,-196.044,-1371.056,OK,16.977,-238.159,-1355.842,OK,-26.197,-266.725,-1334.012,OK,-2.201,-322.804,-1337.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8768,1,OK,0.2792862,0.4541717,-0.2509227,0.8079388,56.644,78.389,-1408.867,0.2279079,4,OK,56.679,78.245,-1408.912,OK,61.292,30.938,-1394.334,OK,109.102,20.505,-1368.265,OK,110.808,83.456,-1383.353,Port 3: NDI 8700340  s/n:34802401,8768,1,OK,0.7550545,0.3589208,-0.4531858,0.30934,38.824,-193.5,-1366.333,0.2264896,4,OK,38.758,-193.255,-1366.428,OK,15.976,-234.641,-1349.718,OK,-27.255,-262.048,-1326.634,OK,-3.939,-318.436,-1328.046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8771,1,OK,0.2791584,0.4543353,-0.2510365,0.8078556,56.636,78.387,-1408.867,0.2322893,4,OK,56.669,78.235,-1408.906,OK,61.29,30.929,-1394.362,OK,109.104,20.508,-1368.304,OK,110.815,83.448,-1383.359,Port 3: NDI 8700340  s/n:34802401,8771,1,OK,0.7662121,0.3442411,-0.4444632,0.3112387,38.296,-190.009,-1360.76,0.2193268,4,OK,38.233,-189.79,-1360.881,OK,15.219,-230.23,-1342.296,OK,-28.009,-256.279,-1317.701,OK,-5.302,-312.934,-1317.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8774,1,OK,0.2792953,0.4543773,-0.2509193,0.8078211,56.631,78.39,-1408.859,0.2242939,4,OK,56.669,78.244,-1408.903,OK,61.294,30.935,-1394.329,OK,109.097,20.508,-1368.298,OK,110.804,83.452,-1383.367,Port 3: NDI 8700340  s/n:34802401,8774,1,OK,0.7811468,0.3287379,-0.4326074,0.307558,37.776,-185.765,-1354.718,0.227199,4,OK,37.715,-185.529,-1354.818,OK,14.373,-224.779,-1334.235,OK,-28.764,-248.978,-1307.552,OK,-7.209,-305.986,-1305.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8777,1,OK,0.2794688,0.454546,-0.2508089,0.8077005,56.628,78.389,-1408.85,0.2201725,4,OK,56.672,78.241,-1408.857,OK,61.294,30.933,-1394.352,OK,109.099,20.506,-1368.281,OK,110.814,83.454,-1383.416,Port 3: NDI 8700340  s/n:34802401,8777,1,OK,0.8021573,0.309811,-0.4209877,0.2886695,35.03,-179.307,-1348.101,0.2278924,4,OK,34.969,-179.072,-1348.153,OK,10.485,-216.378,-1325.511,OK,-32.787,-237.364,-1296.35,OK,-14.059,-295.341,-1293.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8780,1,OK,0.2793032,0.4542249,-0.2508937,0.807912,56.639,78.379,-1408.876,0.2227469,4,OK,56.665,78.234,-1408.898,OK,61.298,30.929,-1394.368,OK,109.094,20.496,-1368.261,OK,110.812,83.448,-1383.386,Port 3: NDI 8700340  s/n:34802401,8780,1,OK,0.8225999,0.2841069,-0.4139607,0.2669255,30.502,-170.971,-1341.802,0.2148485,4,OK,30.452,-170.761,-1341.891,OK,4.314,-205.481,-1317.042,OK,-39.4,-222.459,-1286.006,OK,-24.232,-281.377,-1280.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8783,1,OK,0.2791905,0.4542337,-0.250998,0.8079136,56.638,78.397,-1408.854,0.2264994,4,OK,56.67,78.253,-1408.899,OK,61.299,30.943,-1394.333,OK,109.097,20.516,-1368.272,OK,110.803,83.455,-1383.34,Port 3: NDI 8700340  s/n:34802401,8783,1,OK,0.8419934,0.2556192,-0.4090855,0.2415677,25.463,-161.109,-1336.297,0.1929439,4,OK,25.439,-160.94,-1336.436,OK,-2.565,-192.596,-1309.512,OK,-46.594,-205.123,-1276.973,OK,-35.565,-264.786,-1269.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8786,1,OK,0.2792023,0.4540041,-0.2509124,0.8080652,56.645,78.387,-1408.887,0.2309674,4,OK,56.667,78.242,-1408.926,OK,61.295,30.946,-1394.364,OK,109.098,20.515,-1368.245,OK,110.803,83.455,-1383.355,Port 3: NDI 8700340  s/n:34802401,8786,1,OK,0.8588459,0.2230536,-0.40742,0.2159623,20.153,-150.225,-1331.297,0.198217,4,OK,20.122,-150.065,-1331.471,OK,-9.796,-178.258,-1302.738,OK,-54.079,-185.993,-1269.269,OK,-47.625,-245.932,-1259.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8789,1,OK,0.2795356,0.4542895,-0.2506752,0.8078631,56.634,78.38,-1408.875,0.223476,4,OK,56.667,78.238,-1408.918,OK,61.289,30.935,-1394.318,OK,109.097,20.51,-1368.271,OK,110.81,83.452,-1383.394,Port 3: NDI 8700340  s/n:34802401,8789,1,OK,0.8725813,0.1848316,-0.4063183,0.1983548,15.369,-138.367,-1326.543,0.2443908,4,OK,15.369,-138.19,-1326.802,OK,-16.211,-162.633,-1296.232,OK,-60.669,-165.455,-1262.391,OK,-58.205,-225.058,-1249.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8792,1,OK,0.2791692,0.4542449,-0.2510072,0.8079118,56.635,78.394,-1408.867,0.2302482,4,OK,56.67,78.247,-1408.931,OK,61.293,30.94,-1394.325,OK,109.096,20.512,-1368.307,OK,110.799,83.458,-1383.338,Port 3: NDI 8700340  s/n:34802401,8792,1,OK,0.884554,0.1457664,-0.4038765,0.1822089,11.711,-125.598,-1322.055,0.266085,4,OK,11.748,-125.448,-1322.367,OK,-21.193,-145.942,-1290.175,OK,-65.506,-143.828,-1256.189,OK,-66.698,-202.616,-1239.576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8795,1,OK,0.279193,0.4543761,-0.2510082,0.8078295,56.632,78.394,-1408.852,0.2274384,4,OK,56.668,78.239,-1408.857,OK,61.293,30.936,-1394.378,OK,109.096,20.512,-1368.269,OK,110.813,83.46,-1383.376,Port 3: NDI 8700340  s/n:34802401,8795,1,OK,0.8954669,0.1076779,-0.3982225,0.1672222,9.809,-112.803,-1317.807,0.2440786,4,OK,9.844,-112.66,-1318.086,OK,-23.953,-129.209,-1284.513,OK,-67.552,-122.395,-1250.415,OK,-72.101,-179.866,-1230.214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Port 2: NDI 8700339  s/n:34801403,8798,1,OK,0.2791706,0.4543586,-0.2510386,0.8078376,56.631,78.395,-1408.855,0.2296887,4,OK,56.67,78.243,-1408.885,OK,61.286,30.935,-1394.356,OK,109.098,20.512,-1368.291,OK,110.805,83.457,-1383.358,Port 3: NDI 8700340  s/n:34802401,8798,1,OK,0.9071534,0.0770739,-0.3869036,0.146417,10.201,-101.35,-1313.562,0.2321206,4,OK,10.257,-101.196,-1313.823,OK,-23.718,-114.141,-1278.843,OK,-65.86,-103.058,-1244.089,OK,-73.5,-159.149,-1221.206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
